id,fdgrp_id,data_src_id,long_desc,shrt_desc,comm_name,manufacturer,ref_desc,refuse,sci_name
7089,700,1,"Sausage, Italian, pork, mild, cooked, pan-fried","SAUSAGE,ITALIAN,PORK,MILD,CKD,PAN-FRIED",,,,0,
7090,700,1,"Luncheon sausage, pork and beef","LUNCHEON SAUSAGE,PORK&BF",,,,0,
7091,700,1,"Sausage, New england brand, pork, beef","SAUSAGE,NEW ENGLAND BRAND,PORK,BF",,,,0,
7201,700,1,"Oscar Mayer, Bologna (beef)","OSCAR MAYER,BOLOGNA (BEEF)",,"Kraft Foods, Inc.",,0,
7207,700,1,"Oscar Mayer, Braunschweiger Liver Sausage (sliced)","OSCAR MAYER,BRAUNSCHWEIGER LIVER SAUSAGE (SLICED)",,"Kraft Foods, Inc.",,0,
7209,700,1,"Oscar Mayer, Chicken Breast (honey glazed)","OSCAR MAYER,CHICK BREAST (HONEY GLAZED)",,"Kraft Foods, Inc.",,0,
7212,700,1,"Oscar Mayer, Ham (chopped with natural juice)","OSCAR MAYER,HAM (CHOPPED W/ NAT JUICE)",,"Kraft Foods, Inc.",,0,
7230,700,1,"Oscar Mayer, Salami (hard)","OSCAR MAYER,SALAMI (HARD)",,"Kraft Foods, Inc.",,0,
7236,700,1,"Oscar Mayer, Smokies Sausage Little Cheese (pork, turkey)","OSCAR MAYER,SMOKIES SAUSAGE LITTLE CHS (PORK,TURKEY)",,"Kraft Foods, Inc.",,0,
7241,700,1,"Oscar Mayer, Wieners (beef franks)","OSCAR MAYER,WIENERS (BEEF FRANKS)","hot dog, frankfurter, hotdog, wiener","Kraft Foods, Inc.",,0,
7254,700,1,"Bacon, turkey, unprepared","BACON,TURKEY,UNPREP",,,,0,
7278,700,1,Hormel Pillow Pak Sliced Turkey Pepperoni,HORMEL PILLOW PAK SLICED TURKEY PEPPERONI,,Hormel Foods Corp.,,0,
7900,700,1,"Sausage, turkey, pork, and beef, low fat, smoked","SAUSAGE,TURKEY,PORK,& BF,LOFAT,SMOKED",,,,0,
7905,700,1,"Frankfurter, beef, pork, and turkey, fat free","FRANKFURTER,BF,PORK,& TURKEY,FAT FREE","hot dog, wiener, frank",,,0,
7906,700,1,"Luncheon meat, pork, ham, and chicken, minced, canned, reduced sodium, added ascorbic acid, includes SPAM, 25% less sodium","LUNCHEON MEAT,PORK,HAM,&CHICK,MINCD,CND,RED NA,VIT C, (SPAM)",,,,0,
7908,700,1,"Luncheon meat, pork with ham, minced, canned, includes Spam (Hormel)","LUNCHEON MEAT,PORK W/ HAM,MINCED,CND,INCL SPAM (HORMEL)",,,,0,
7909,700,1,"Luncheon meat, pork and chicken, minced, canned, includes Spam Lite","LUNCHEON MEAT,PORK & CHICK,MINCED,CND,INCL SPAM LITE",,,,0,
7910,700,1,"Bratwurst, veal, cooked",BRATWURST  VEAL  CKD,,,,0,
7911,700,1,Liverwurst spread,LIVERWURST SPRD,,,,0,
7912,700,1,Roast beef spread,ROAST BF SPRD,,,,0,
7913,700,1,"Salami, pork, beef, less sodium",SALAMI  PORK  BF  LESS NA,,,,0,
7914,700,1,"Sausage, Italian, sweet, links",SAUSAGE  ITALIAN  SWT  LINKS,,,,0,
7915,700,1,"Sausage, Polish, beef with chicken, hot",SAUSAGE  POLISH  BF W/ CHICK  HOT,,,,0,
7916,700,1,"Sausage, Polish, pork and beef, smoked",SAUSAGE  POLISH  PORK & BF  SMOKED,,,,0,
7917,700,1,"Sausage, pork and beef, with cheddar cheese, smoked",SAUSAGE  PORK & BF  W/ CHEDDAR CHS  SMOKED,,,,0,
7918,700,1,"Sausage, summer, pork and beef, sticks, with cheddar cheese",SAUSAGE  SMMR  PORK & BF  STKS  W/ CHEDDAR CHS,,,,0,
7919,700,1,"Sausage, turkey, breakfast links, mild, raw","SAUSAGE,TURKEY,BRKFST LINKS,MILD,RAW",,,,0,
7920,700,1,"Swisswurst, pork and beef, with swiss cheese, smoked",SWISSWURST  PORK & BF  W/ SWISS CHS  SMOKED,,,,0,
7921,700,1,Bacon and beef sticks,BACON & BF STKS,,,,0,
7922,700,1,"Bratwurst, beef and pork, smoked",BRATWURST  BF & PORK  SMOKED,,,,0,
7923,700,1,"Bratwurst, chicken, cooked","BRATWURST,CHICK,CKD",,,,0,
7924,700,1,"Bratwurst, pork, beef and turkey, lite, smoked",BRATWURST  PORK  BF & TURKEY  LITE  SMOKED,,,,0,
7925,700,1,"Pastrami, beef, 98% fat-free",PASTRAMI  BF  98% FAT-FREE,,,,0,
7926,700,1,"Salami, Italian, pork",SALAMI  ITALIAN  PORK,,,,0,
7927,700,1,"Sausage, Italian, turkey, smoked",SAUSAGE  ITALIAN  TURKEY  SMOKED,,,,0,
7928,700,1,"Sausage, chicken, beef, pork, skinless, smoked",SAUSAGE  CHICK  BF  PORK  SKINLESS  SMOKED,,,,0,
7929,700,1,"Sausage, turkey, hot, smoked",SAUSAGE  TURKEY  HOT  SMOKED,,,,0,
7930,700,1,"Yachtwurst, with pistachio nuts, cooked","YACHTWURST,W/ PISTACHIO NUTS,CKD",,,,0,
7931,700,1,"Beerwurst, pork and beef",BEERWURST  PORK & BF,,,,0,
7932,700,1,"Chicken breast, fat-free, mesquite flavor, sliced",CHICKEN BREAST  FAT-FREE  MESQ FLAVOR  SLICED,,,,0,
7933,700,1,"Chicken breast, oven-roasted, fat-free, sliced",CHICKEN BREAST  OVEN-ROASTED  FAT-FREE  SLICED,,,,0,
7934,700,1,"Kielbasa, Polish, turkey and beef, smoked","KIELBASA,POLISH,TURKEY & BF,SMOKED",,,,0,
7935,700,1,"Chicken breast, roll, oven-roasted","CHICKEN BREAST,ROLL,OVEN-ROASTED",,,,0,
7936,700,1,"Bologna, pork and turkey, lite",BOLOGNA  PORK & TURKEY  LITE,,,,0,
7937,700,1,"Bologna, pork, turkey and beef",BOLOGNA  PORK  TURKEY & BF,,,,0,
7938,700,1,"Ham, honey, smoked, cooked",HAM  HONEY  SMOKED  CKD,,,,0,
7939,700,1,"Frankfurter, pork","FRANKFURTER,PORK","hot dog, wiener, frank",,,0,
7940,700,1,"Macaroni and cheese loaf, chicken, pork and beef",MACARONI & CHS LOAF  CHICK  PORK & BF,,,,0,
7941,700,1,"Salami, Italian, pork and beef, dry, sliced, 50% less sodium",SALAMI  ITALIAN  PORK & BF  DRY  SLICED  50% LESS NA,,,,0,
7942,700,1,"Pate, truffle flavor",PATE  TRUFFLE FLAVOR,,,,0,
7943,700,1,"Turkey, breast, smoked, lemon pepper flavor, 97% fat-free","TURKEY,BREAST,SMOKED,LEMON PEPPER FLAVOR,97% FAT-FREE",,,,0,
7944,700,1,"Turkey, white, rotisserie, deli cut",TURKEY  WHITE  ROTISSERIE  DELI CUT,,,,0,
7945,700,1,"Frankfurter, beef, heated",FRANKFURTER  BF  HTD,"hot dog, frank, wiener",,,0,
7949,700,1,"Frankfurter, meat, heated",FRANKFURTER  MEAT  HTD,,,,0,
7950,700,1,"Frankfurter, meat",FRANKFURTER  MEAT,,,,0,
7951,700,1,"Scrapple, pork","SCRAPPLE,PORK",,,,0,
7952,700,1,"Bologna, chicken, turkey, pork","BOLOGNA,CHICK,TURKEY,PORK",,,,0,
7953,700,1,"Pork sausage, link/patty, fully cooked, microwaved","PORK SAUSAGE,LINK/PATTY,FULLY CKD,MICROWAVED",,,,0,
7954,700,1,"Sausage, breakfast sausage, beef, pre-cooked, unprepared","SAUSAGE,BRKFST SAUSAGE,BF,PRE-COOKED,UNPREP",,,,0,
7955,700,1,"Sausage, turkey, fresh, raw","SAUSAGE,TURKEY,FRSH,RAW",,,,0,
7956,700,1,"Sausage, beef, fresh, cooked","SAUSAGE,BF,FRSH,CKD",,,,0,
7957,700,1,"Sausage, pork and turkey, pre-cooked","SAUSAGE,PORK & TURKEY,PRE-COOKED",,,,0,
7958,700,1,"Sausage, turkey, fresh, cooked","SAUSAGE,TURKEY,FRSH,CKD",,,,0,
7959,700,1,"Bologna, chicken, pork, beef","BOLOGNA,CHICK,PORK,BF",,,,0,
7960,700,1,"Bologna, chicken, pork","BOLOGNA,CHICK,PORK",,,,0,
7961,700,1,"Chicken breast, deli, rotisserie seasoned, sliced, prepackaged","CHICKEN BREAST,DELI,ROTISSERIE SEASONED,SLICED,PREPACKAGED",,,,0,
7962,700,1,"Frankfurter, meat and poultry, unheated","Frankfurter, meat and poultry, unheated",,,,0,
7963,700,1,"Frankfurter, meat and poultry, cooked, boiled","Frankfurter, meat and poultry, cooked, boiled",,,,0,
7964,700,1,"Frankfurter, meat and poultry, cooked, grilled","Frankfurter, meat and poultry, cooked, grilled",,,,0,
7965,700,1,"Pork sausage, link/patty, reduced fat, unprepared","PORK SAUSAGE,LINK/PATTY,RED FAT,UNPREP",,,,0,
7966,700,1,"Pork sausage, link/patty, reduced fat, cooked, pan-fried","PORK SAUSAGE,LINK/PATTY,RED FAT,CKD,PAN-FRIED",,,,0,
18061,1800,1,"Bread, rye, toasted","BREAD,RYE,TOASTED",,,,0,
7967,700,1,"Pork sausage, link/patty, fully cooked, unheated","PORK SAUSAGE,LINK/PATTY,FULLY CKD,UNHTD",,,,0,
7968,700,1,"Kielbasa, fully cooked, grilled","KIELBASA,FULLY CKD,GRILLED",,,,0,
7969,700,1,"Kielbasa, fully cooked, pan-fried","KIELBASA,FULLY CKD,PAN-FRIED",,,,0,
7970,700,1,"Kielbasa, fully cooked, unheated","KIELBASA,FULLY CKD,UNHTD",,,,0,
7971,700,1,"Bologna, meat and poultry","BOLOGNA,MEAT & POULTRY",,,,0,
7972,700,1,"Meatballs, frozen, Italian style","MEATBALLS,FRZ,ITALIAN STYLE",,,,0,
7973,700,1,"Bacon, turkey, microwaved","BACON,TURKEY,MICROWAVED",,,,0,
7974,700,1,"Bacon, turkey, low sodium","BACON,TURKEY,LO NA",,,,0,
7976,700,1,"Sausage, chicken or turkey, Italian style,  lower sodium","SAUSAGE,CHICK OR TURKEY,ITALIAN STYLE,LOWER NA",,,,0,
7977,700,1,"Ham, smoked, extra lean, low sodium","HAM,SMOKED,EX LN,LO NA",,,,0,
7978,700,1,"Pork sausage, reduced sodium, cooked","PORK SAUSAGE,RED NA,CKD",,,,0,
7979,700,1,"Sausage, pork, turkey, and beef, reduced sodium","SAUSAGE,PORK,TURKEY,& BF,RED NA",,,,0,
8002,800,1,"Cereals ready-to-eat, POST, ALPHA-BITS","CEREALS RTE,POST,ALPHA-BITS",,"Post Foods, LLC",,0,
8010,800,1,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH","CEREALS RTE,QUAKER,CAP'N CRUNCH",,"The Quaker Oats, Co.",,0,
8011,800,1,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH with CRUNCHBERRIES","CEREALS RTE,QUAKER,CAP'N CRUNCH W/ CRUNCHBERRIES",,"The Quaker Oats, Co.",,0,
8012,800,1,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S PEANUT BUTTER CRUNCH","CEREALS RTE,QUAKER,CAP'N CRUNCH'S PNUT BUTTER CRUNCH",,"The Quaker Oats, Co.",,0,
8013,800,1,"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS","CEREALS RTE,GENERAL MILLS,CHEERIOS",,General Mills Inc.,,0,
8015,800,1,"Cereals ready-to-eat, POST, COCOA PEBBLES","CEREALS RTE,POST,COCOA PEBBLES",,"Post Foods, LLC",,0,
8018,800,1,"Cereals ready-to-eat, QUAKER, QUAKER CRUNCHY BRAN","CEREALS RTE,QUAKER,QUAKER CRUNCHY BRAN",,"The Quaker Oats, Co.",,0,
8025,800,1,"Cereals ready-to-eat, RALSTON CRISP RICE","CEREALS RTE,RALSTON CRISP RICE",,Ralston Foods,,0,
8029,800,1,"Cereals ready-to-eat, POST Bran Flakes","CEREALS RTE,POST BRAN FLAKES",,"Post Foods, LLC",,0,
8034,800,1,"Cereals ready-to-eat, POST, FRUITY PEBBLES","CEREALS RTE,POST,FRUITY PEBBLES",,"Post Foods, LLC",,0,
8037,800,1,"Cereals ready-to-eat, granola, homemade","CEREALS RTE,GRANOLA,HOMEMADE",,,,0,
8038,800,1,"Cereals ready-to-eat, POST, GRAPE-NUTS Cereal","CEREALS RTE,POST,GRAPE-NUTS CRL",,"Post Foods, LLC",,0,
8039,800,1,"Cereals ready-to-eat, POST, GRAPE-NUTS Flakes","CEREALS RTE,POST,GRAPE-NUTS FLAKES",,"Post Foods, LLC",,0,
8046,800,1,"Cereals ready-to-eat, POST, Honeycomb Cereal","CEREALS RTE,POST,HONEYCOMB CRL",,"Post Foods, LLC",,0,
8047,800,1,"Cereals ready-to-eat, QUAKER, KING VITAMAN","CEREALS RTE,QUAKER,KING VITAMAN",,"The Quaker Oats, Co.",,0,
8049,800,1,"Cereals ready-to-eat, QUAKER, QUAKER OAT LIFE, plain","CEREALS RTE,QUAKER,QUAKER OAT LIFE,PLN",,"The Quaker Oats, Co.",,0,
8054,800,1,"Cereals ready-to-eat, QUAKER, 100% Natural Granola, Oats, Wheat and Honey","CEREALS RTE,QUAKER,100% NAT GRANOLA,OATS,WHEAT & HONEY",,"The Quaker Oats, Co.",,0,
8059,800,1,"Cereals ready-to-eat, QUAKER, SWEET CRUNCH/QUISP","CEREALS RTE,QUAKER,SWT CRUNCH/QUISP",,"The Quaker Oats, Co.",,0,
8061,800,1,"Cereals ready-to-eat, POST Raisin Bran Cereal","CEREALS RTE,POST RAISIN BRAN CRL",,"Post Foods, LLC",,0,
8066,800,1,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice","CEREALS RTE,QUAKER,QUAKER PUFFED RICE",,"The Quaker Oats, Co.",,0,
8073,800,1,"Cereals ready-to-eat, POST, GOLDEN CRISP","CEREALS RTE,POST,GOLDEN CRISP",,"Post Foods, LLC",,0,
8074,800,1,"Cereals ready-to-eat, RALSTON TASTEEOS","CEREALS RTE,RALSTON TASTEEOS",,Ralston Foods,,0,
99042,1600,2,"Soy cheese, unspecified",,,,,,
8081,800,1,"Cereals ready-to-eat, POST, Honey Nut Shredded Wheat","CEREALS RTE,POST,HONEY NUT SHREDDED WHEAT",,"Post Foods, LLC",,0,
8083,800,1,"Cereals ready-to-eat, MALT-O-MEAL, CORN BURSTS","CEREALS RTE,MALT-O-MEAL,CORN BURSTS",,MOM Brands,,0,
8084,800,1,"Cereals ready-to-eat, wheat germ, toasted, plain","CEREALS RTE,WHEAT GERM,TSTD,PLN",,,,0,
8085,800,1,"Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Honey Crunch Wheat Germ","CEREALS RTE,SUN COUNTRY,KRETSCHMER HONEY CRUNCH WHEAT GERM",,Sun Country Foods Inc.,,0,
8090,800,1,"Cereals, corn grits, white, regular and quick, enriched, dry","CEREALS,CORN GRITS,WHITE,REG & QUICK,ENR,DRY",,,,0,
8091,800,1,"Cereals, corn grits, white, regular and quick, enriched, cooked with water, without salt","CEREALS,CORN GRITS,WHITE,REG & QUICK,ENR,CKD W/ H2O,WO/ SALT",,,,0,
8092,800,1,"Cereals, QUAKER, corn grits, instant, plain, dry","CEREALS,QUAKER,CORN GRITS,INST,PLN,DRY",original,"The Quaker Oats, Co.",,0,
8093,800,1,"Cereals, QUAKER, corn grits, instant, plain, prepared (microwaved or boiling water added), without salt","CEREALS,QUAKER,CORN GRITS,INST,PLN,PREP,WO/ SALT",,"The Quaker Oats, Co.",,0,
8094,800,1,"Cereals, QUAKER, corn grits, instant, cheddar cheese flavor, dry","CEREALS,QUAKER,CORN GRITS,INST,CHEDDAR CHS FLAVOR,DRY",,"The Quaker Oats, Co.",,0,
8096,800,1,"Cereals, QUAKER, Instant Grits, Country Bacon flavor, dry","CEREALS,QUAKER,INST GRITS,COUNTRY BACON FLAVOR,DRY",,"The Quaker Oats, Co.",,0,
8100,800,1,"Cereals, CREAM OF RICE, dry","CEREALS,CRM OF RICE,DRY",,"B&G Foods, Inc",,0,
8102,800,1,"Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","CEREALS,CRM OF WHEAT,REG,10 MINUTE COOKING,DRY",,"B&G Foods, Inc",,0,
8103,800,1,"Cereals, CREAM OF WHEAT, regular (10 minute), cooked with water, without salt","CEREALS,CRM OF WHEAT,REG (10 MINUTE),CKD W/ H2O,WO/ SALT",,"B&G Foods, Inc",,0,
8104,800,1,"Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry","CEREALS,FARINA,ENR,ASSORTED BRANDS,DRY",,,,0,
8105,800,1,"Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), cooked with water, without salt","CEREALS,FARINA,ENR,ASSORTED BRANDS,QUICK,CKD W/ H2O,WO/ SALT",,,,0,
8106,800,1,"Cereals, CREAM OF WHEAT, instant, dry","CEREALS,CREAM OF WHEAT,INST,DRY",,"B&G Foods, Inc",,0,
8107,800,1,"Cereals, CREAM OF WHEAT, instant, prepared with water, without salt","CEREALS,CREAM OF WHEAT,INST,PREP W/ H2O,WO/ SALT",,"B&G Foods, Inc",,0,
8116,800,1,"Cereals, MALT-O-MEAL, original, plain, dry","CEREALS,MALT-O-MEAL,ORIGINAL,PLN,DRY",,MOM Brands,,0,
8120,800,1,"Cereals, oats, regular and quick, not fortified, dry","CEREALS,OATS,REG & QUICK,NOT FORT,DRY","oatmeal, old-fashioned oats, rolled oats",,,0,
8121,800,1,"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt","CEREALS,OATS,REG & QUICK,UNENR,CKD W/ H2O,WO/ SALT","oatmeal, cooked",,,0,
8122,800,1,"Cereals, oats, instant, fortified, plain, dry","CEREALS,OATS,INST,FORT,PLN,DRY","instant oatmeal, Quaker original flavor",,,0,
8123,800,1,"Cereals, oats, instant, fortified, plain, prepared with water (boiling water added or microwaved)","CEREALS,OATS,INST,FORT,PLN,PREP W/ H2O",instant oatmeal,,,0,
8124,800,1,"Cereals, QUAKER, Instant Oatmeal, apples and cinnamon, dry","CEREALS,QUAKER,INST OATMEAL,APPLS & CINN,DRY",,"The Quaker Oats, Co.",,0,
8128,800,1,"Cereals, oats, instant, fortified, with cinnamon and spice, dry","CEREALS,OATS,INST,FORT,W/ CINN & SPICE,DRY",oatmeal,,,0,
8129,800,1,"Cereals, oats, instant, fortified, with cinnamon and spice, prepared with water","CEREALS,OATS,INST,FORT,W/ CINN & SPICE,PREP W/ H2O",,,,0,
8130,800,1,"Cereals, QUAKER, Instant Oatmeal, maple and brown sugar, dry","CEREALS,QUAKER,INST OATMEAL,MAPLE & BROWN SUGAR,DRY",,"The Quaker Oats, Co.",,0,
8133,800,1,"Cereals, oats, instant, fortified, with raisins and spice, prepared with water","CEREALS,OATS,INST,FORT,W/ RAISINS & SPICE,PREP W/ H2O",,,,0,
8138,800,1,"Cereals ready-to-eat, MALT-O-MEAL, MARSHMALLOW MATEYS","CEREALS RTE,MALT-O-MEAL,MARSHMLLW MATEYS",,MOM Brands,,0,
8142,800,1,"Cereals, WHEATENA, dry","CEREALS,WHEATENA,DRY",,Homestat Farm Ltd.,,0,
8143,800,1,"Cereals, WHEATENA, cooked with water","CEREALS,WHEATENA,CKD W/ H2O",,Homestat Farm Ltd.,,0,
8144,800,1,"Cereals, whole wheat hot natural cereal, dry","CEREALS,WHL WHEAT HOT NAT CRL,DRY",,,,0,
8145,800,1,"Cereals, whole wheat hot natural cereal, cooked with water, without salt","CEREALS,WHL WHEAT HOT NAT CRL,CKD W/ H2O,WO/ SALT",,,,0,
8146,800,1,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat","CEREALS RTE,QUAKER,QUAKER PUFFED WHEAT",,"The Quaker Oats, Co.",,0,
8147,800,1,"Cereals ready-to-eat, POST, Shredded Wheat, original big biscuit","CEREALS RTE,POST,SHREDDED WHEAT,ORIGINAL BIG BISCUIT",,"Post Foods, LLC",,0,
8148,800,1,"Cereals ready-to-eat, POST, Shredded Wheat, original spoon-size","CEREALS RTE,POST,SHREDDED WHEAT,ORIGINAL SPOON-SIZE",,"Post Foods, LLC",,0,
8156,800,1,"Cereals ready-to-eat, rice, puffed, fortified","CEREALS RTE,RICE,PUFFED,FORT",,,,0,
8157,800,1,"Cereals ready-to-eat, wheat, puffed, fortified","CEREALS RTE,WHEAT,PUFFED,FORT",,,,0,
8160,800,1,"Cereals, corn grits, yellow, regular and quick, unenriched, dry","CEREALS,CORN GRITS,YEL,REG & QUICK,UNENR,DRY",,,,0,
8161,800,1,"Cereals, corn grits, white, regular and quick, enriched, cooked with water, with salt","CEREALS,CORN GRITS,WHITE,REG & QUICK,ENR,CKD W/ H2O,W/ SALT",,,,0,
8164,800,1,"Cereals, corn grits, yellow, regular and quick, enriched, cooked with water, without salt","CEREALS,CORN GRITS,YEL,REG & QUICK,ENR,CKD W/ H2O,WO/ SALT",,,,0,
8165,800,1,"Cereals, corn grits, yellow, regular, quick, enriched, cooked with water, with salt","CEREALS,CORN GRITS,YEL,REG,QUICK,ENR,CKD W/ H2O,W/ SALT",,,,0,
8168,800,1,"Cereals, CREAM OF RICE, cooked with water, with salt","CEREALS,CREAM OF RICE,CKD W/ H2O,W/ SALT",,"B&G Foods, Inc",,0,
8169,800,1,"Cereals, CREAM OF WHEAT, regular (10 minute), cooked with water, with salt","CEREALS,CRM OF WHEAT,REG (10 MINUTE),CKD W/ H2O,W/ SALT",,"B&G Foods, Inc",,0,
8172,800,1,"Cereals, farina, unenriched, dry","CEREALS,FARINA,UNENR,DRY",,,,0,
8173,800,1,"Cereals, farina, enriched, cooked with water, with salt","CEREALS,FARINA,ENR,CKD W/ H2O,W/ SALT",,,,0,
8177,800,1,"Cereals, MALT-O-MEAL, chocolate, dry","CEREALS,MALT-O-MEAL,CHOC,DRY",,MOM Brands,,0,
8435,800,1,"Cereals ready-to-eat, UNCLE SAM CEREAL","CEREALS RTE,UNCLE SAM CRL",,"Attune Foods, Inc.",,0,
8180,800,1,"Cereals, oats, regular and quick and instant, unenriched, cooked with water (includes boiling and microwaving), with salt","CEREALS,OATS,REG & QUICK & INST,UNENR,CKD W/ H2O,W/ SALT",,,,0,
8182,800,1,"Cereals, WHEATENA, cooked with water, with salt","CEREALS,WHEATENA,CKD W/ H2O,W/ SALT",,Homestat Farm Ltd.,,0,
8183,800,1,"Cereals, whole wheat hot natural cereal, cooked with water, with salt","CEREALS,WHL WHEAT HOT NAT CRL,CKD W/ H2O,W/ SALT",,,,0,
8191,800,1,"Cereals ready-to-eat, POST, Shredded Wheat, lightly frosted, spoon-size","CEREALS RTE,POST,SHREDDED WHEAT,LIGHTLY FRSTD,SPOON-SIZE",,"Post Foods, LLC",,0,
8192,800,1,"Cereals ready-to-eat, POST SELECTS Blueberry Morning","CEREALS RTE,POST SELECTS BLUEBERRY MORNING",,"Post Foods, LLC",,0,
8200,800,1,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, dry","CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,DRY",,"The Quaker Oats, Co.",,0,
8204,800,1,"Cereals ready-to-eat, chocolate-flavored frosted puffed corn","CEREALS RTE,CHOCOLATE-FLAVORED FRSTD PUFFED CORN",,,,0,
8206,800,1,"Cereals ready-to-eat, MALT-O-MEAL, COCO-ROOS","CEREALS RTE,MALT-O-MEAL,COCO-ROOS",,MOM Brands,,0,
8210,800,1,"Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE","CEREALS RTE,QUAKER,QUAKER OAT CINN LIFE",,"The Quaker Oats, Co.",,0,
8211,800,1,"Cereals ready-to-eat, QUAKER, HONEY GRAHAM OH!S","CEREALS RTE,QUAKER,HONEY GRAHAM OH!S",,"The Quaker Oats, Co.",,0,
8214,800,1,"Cereals ready-to-eat, QUAKER, Oatmeal Squares","CEREALS RTE,QUAKER,OATMEAL SQUARES",,"The Quaker Oats, Co.",,0,
8215,800,1,"Cereals ready-to-eat, QUAKER, Oatmeal Squares, cinnamon","CEREALS RTE,QUAKER,OATMEAL SQUARES,CINN",,"The Quaker Oats, Co.",,0,
8216,800,1,"Cereals ready-to-eat, QUAKER, Toasted Multigrain Crisps","CEREALS RTE,QUAKER,TSTD MULTIGRAIN CRISPS",QUAKER Oat Bran Cereal,"The Quaker Oats, Co.",,0,
8218,800,1,"Cereals ready-to-eat, QUAKER, QUAKER 100% Natural Granola with Oats, Wheat, Honey, and Raisins","CEREALS RTE,QUAKER,QUAKER GRANOLA W/ OATS,WHEAT& RAISINS",,"The Quaker Oats, Co.",,0,
8220,800,1,"Cereals ready-to-eat, QUAKER, Low Fat 100% Natural Granola with Raisins","CEREALS RTE,QUAKER,LOFAT 100% NAT GRANOLA W/ RAISINS",,"The Quaker Oats, Co.",,0,
8221,800,1,"Cereals, QUAKER, Instant Grits, Butter flavor, dry","CEREALS,QUAKER,INST GRITS,BUTTER FLAVOR,DRY",,"The Quaker Oats, Co.",,0,
8495,800,1,"Cereals ready-to-eat, MALT-O-MEAL, Cocoa DYNO-BITES","CEREALS RTE,MALT-O-MEAL,COCOA DYNO-BITES",,MOM Brands,,0,
8225,800,1,"Cereals, QUAKER, Instant Oatmeal, fruit and cream variety, dry","CEREALS,QUAKER,INST OATMEAL,FRUIT & CRM VAR,DRY",,"The Quaker Oats, Co.",,0,
8228,800,1,"Cereals, QUAKER, Instant Oatmeal, raisins, dates and walnuts, dry","CEREALS,QUAKER,INST OATMEAL,RAISINS,DATES & WALNUTS,DRY",,"The Quaker Oats, Co.",,0,
8231,800,1,"Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, dry","CEREALS,QUAKER,OAT BRAN,QUAKER/MOTHER'S OAT BRAN,DRY",,"The Quaker Oats, Co.",,0,
8236,800,1,"Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, prepared with water, no salt","CEREALS,QKR,OAT BRAN,PREP W/H2O,NO SALT",,"The Quaker Oats, Co.",,0,
8240,800,1,"Cereals, Oat Bran, QUAKER, QUAKER/MOTHER'S Oat Bran, prepared with water, salt","CEREALS,OAT BRAN,QKR,QKR/MOTHER'S OAT BRAN,PREP W/H2O,SALT",,"The Quaker Oats, Co.",,0,
8249,800,1,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, no salt","CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,PREP W/H2O,NO SALT",,"The Quaker Oats, Co.",,0,
8252,800,1,"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, prepared with water, salt","CEREALS,QUAKER,QUAKER MULTIGRAIN OATMEAL,PREP W/H2O,SALT",,"The Quaker Oats, Co.",,0,
8290,800,1,"Cereals ready-to-eat, HEALTH VALLEY, FIBER 7 Flakes","CEREALS RTE,HEALTH VALLEY,FIBER 7 FLAKES",,"Hain Celestial Group, Inc.",,0,
8305,800,1,"Cereals ready-to-eat, Post, Waffle Crisp","CEREALS RTE,POST,WAFFLE CRISP",,"Post Foods, LLC",,0,
8314,800,1,"Cereals, QUAKER, hominy grits, white, quick, dry","CEREALS,QUAKER,HOMINY GRITS,WHITE,QUICK,DRY",,"The Quaker Oats, Co.",,0,
8316,800,1,"Cereals, QUAKER, hominy grits, white, regular, dry","CEREALS,QUAKER,HOMINY GRITS,WHITE,REG,DRY",old fashioned,"The Quaker Oats, Co.",,0,
8346,800,1,"Cereals ready-to-eat, MALT-O-MEAL, COLOSSAL CRUNCH","CEREALS RTE,MALT-O-MEAL,COLOSSAL CRUNCH",,MOM Brands,,0,
8347,800,1,"Cereals ready-to-eat, MALT-O-MEAL, BERRY COLOSSAL CRUNCH","CEREALS RTE,MALT-O-MEAL,BERRY COLOSSAL CRUNCH",,MOM Brands,,0,
8348,800,1,"Cereals ready-to-eat, MALT-O-MEAL, Crispy Rice","CEREALS RTE,MALT-O-MEAL,CRISPY RICE",,MOM Brands,,0,
